Y	X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23
1	mieszk. wynajemm	5787,35	2893,68	du¿e m.	gimnazjum	ogolne	25	9	11574,7	zlecenie 	du¿e m.	rodz. 1 os	23149,4	zagraniczny	micro	nie	nie	tak	tak	tak	tak	2	2
1	dom wynajem	6910,91	3455,46	ma³e m.	mgr	prawnicze	44	28	13821,82	zlecenie 	osiedle	rodz. 1 os	27643,64	prywatny PL	ma³y	nie	nie	tak	nie	nie	nie	4	1
1	mieszk. wynajemm	8052,58	4026,29	œrednie m.	œrednie	Ekonomiczne	23	6	16105,16	dzia³alnoœæ	osiedle	rodz. > 2 os.	32210,32	publiczny	ma³y	nie	nie	tak	nie	tak	tak	1	1
1	mieszk. wynajemm	7513,47	3756,74	ma³e m.	œrednie	prawnicze	46	29	15026,94	etat	ma³e m.	rodz. 2 os	30053,88	prywatny PL	duzy	nie	tak	nie	tak	tak	nie	2	2
1	dom	7957,49	3978,75	ma³e m.	œrednie	Ekonomiczne	20	0	15914,98	zlecenie 	du¿e m.	rodz. > 2 os.	31829,96	prywatny PL	duzy	nie	nie	nie	tak	nie	tak	1	1
1	dom wynajem	7828,76	3914,38	du¿e m.	œrednie	ogolne	44	26	15657,52	etat	du¿e m.	rodz. 1 os	31315,04	prywatny PL	duzy	nie	nie	tak	tak	nie	tak	3	1
1	mieszk. wynajemm	6176,84	3088,42	ma³e m.	gimnazjum	ogolne	32	15	12353,68	zlecenie 	du¿e m.	rodz. 1 os	24707,36	zagraniczny	œredni	nie	tak	tak	tak	nie	nie	3	1
1	mieszk. w³.	9544,67	4772,34	du¿e m.	œrednie	ogolne	39	23	19089,34	zlecenie 	ma³e m.	rodz. 2 os	38178,68	prywatny PL	ma³y	nie	nie	nie	tak	nie	nie	0	2
1	dom	8444,41	4222,21	du¿e m.	gimnazjum	ogolne	35	19	16888,82	etat	ma³e m.	rodz. 2 os	33777,64	prywatny PL	ma³y	nie	tak	nie	tak	tak	nie	3	1
1	mieszk. wynajemm	6689,2	3344,6	ma³e m.	gimnazjum	ogolne	58	41	13378,4	dzia³alnoœæ	ma³e m.	rodz. > 2 os.	26756,8	prywatny PL	ma³y	tak	nie	nie	tak	nie	nie	1	1
1	mieszk. wynajemm	7816,56	3908,28	ma³e m.	œrednie	humanistyczne	36	18	15633,12	zlecenie 	du¿e m.	rodz. 2 os	31266,24	prywatny PL	micro	tak	nie	tak	tak	nie	nie	2	1
1	dom wynajem	8533,24	4266,62	du¿e m.	œrednie	prawnicze	41	24	17066,48	zlecenie 	œrednie m.	rodz. > 2 os.	34132,96	prywatny PL	œredni	nie	tak	tak	tak	tak	tak	1	1
1	mieszk. w³.	8460,26	4230,13	ma³e m.	gimnazjum	ogolne	30	11	16920,52	etat	du¿e m.	rodz. 2 os	33841,04	prywatny PL	œredni	nie	nie	tak	tak	nie	nie	3	4
1	dom wynajem	6202,72	3101,36	du¿e m.	gimnazjum	ogolne	25	8	12405,44	etat	ma³e m.	rodz. 1 os	24810,88	prywatny PL	ma³y	nie	nie	nie	tak	tak	nie	3	1
1	dom wynajem	7232,57	3616,29	du¿e m.	œrednie	prawnicze	31	13	14465,14	etat	du¿e m.	rodz. > 2 os.	28930,28	zagraniczny	duzy	nie	tak	tak	nie	tak	tak	4	1
1	socjalne	7293,04	3646,52	osiedle	œrednie	biologiczne	51	33	14586,08	zlecenie 	ma³e m.	rodz. > 2 os.	29172,16	zagraniczny	micro	tak	nie	nie	tak	tak	nie	3	1
1	mieszk. wynajemm	7691,58	3845,79	ma³e m.	œrednie	ogolne	49	32	15383,16	etat	osiedle	rodz. 1 os	30766,32	prywatny PL	micro	nie	nie	nie	tak	nie	nie	0	1
1	dom	7445,35	3722,68	œrednie m.	gimnazjum	ogolne	35	19	14890,7	dzia³alnoœæ	du¿e m.	rodz. > 2 os.	29781,4	zagraniczny	ma³y	nie	nie	tak	nie	tak	tak	2	1
1	mieszk. wynajemm	6328,51	3164,26	œrednie m.	mgr	prawnicze	22	2	12657,02	zlecenie 	ma³e m.	rodz. > 2 os.	25314,04	prywatny PL	ma³y	tak	tak	nie	tak	nie	tak	3	1
1	mieszk. w³.	8497,79	4248,9	du¿e m.	œrednie	biologiczne	32	13	16995,58	etat	osiedle	rodz. 2 os	33991,16	publiczny	œredni	nie	nie	tak	tak	tak	nie	2	1
1	socjalne	7869,59	3934,8	œrednie m.	œrednie	humanistyczne	18	0	15739,18	zlecenie 	du¿e m.	rodz. 1 os	31478,36	prywatny PL	duzy	tak	nie	tak	nie	tak	tak	2	5
1	dom wynajem	7693,17	3846,59	ma³e m.	mgr	humanistyczne	44	25	15386,34	etat	ma³e m.	rodz. 1 os	30772,68	zagraniczny	ma³y	nie	tak	nie	nie	tak	nie	0	1
1	mieszk. w³.	10108,76	5054,38	du¿e m.	licencjat	humanistyczne	39	22	20217,52	zlecenie 	du¿e m.	rodz. 2 os	40435,04	prywatny PL	ma³y	tak	nie	tak	tak	nie	nie	3	3
1	socjalne	8277,44	4138,72	du¿e m.	œrednie	prawnicze	24	8	16554,88	etat	du¿e m.	rodz. 2 os	33109,76	prywatny PL	œredni	nie	tak	tak	tak	tak	nie	0	1
1	socjalne	5624,96	2812,48	ma³e m.	gimnazjum	ogolne	30	14	11249,92	zlecenie 	ma³e m.	rodz. 2 os	22499,84	prywatny PL	œredni	tak	tak	tak	tak	tak	nie	1	1
1	dom wynajem	6396,51	3198,26	du¿e m.	gimnazjum	ogolne	27	9	12793,02	etat	du¿e m.	rodz. 2 os	25586,04	publiczny	micro	nie	nie	nie	tak	nie	nie	1	3
1	dom wynajem	7412,57	3706,29	du¿e m.	œrednie	biologiczne	42	24	14825,14	etat	du¿e m.	rodz. > 2 os.	29650,28	publiczny	œredni	tak	tak	nie	tak	tak	nie	1	1
1	mieszk. wynajemm	7463,95	3731,98	ma³e m.	œrednie	prawnicze	24	5	14927,9	etat	ma³e m.	rodz. > 2 os.	29855,8	prywatny PL	ma³y	tak	nie	tak	nie	nie	tak	2	1
1	dom	9285,33	4642,67	du¿e m.	licencjat	prawnicze	23	7	18570,66	zlecenie 	du¿e m.	rodz. > 2 os.	37141,32	zagraniczny	œredni	nie	nie	nie	nie	tak	tak	0	1
1	mieszk. w³.	8323,29	4161,65	œrednie m.	œrednie	prawnicze	30	12	16646,58	zlecenie 	œrednie m.	rodz. 1 os	33293,16	prywatny PL	ma³y	nie	nie	nie	nie	nie	tak	3	1
1	mieszk. wynajemm	6102,91	3051,46	du¿e m.	licencjat	prawnicze	29	9	12205,82	zlecenie 	du¿e m.	rodz. > 2 os.	24411,64	prywatny PL	micro	tak	nie	tak	tak	nie	tak	1	1
1	socjalne	6949,53	3474,77	ma³e m.	licencjat	prawnicze	24	7	13899,06	zlecenie 	du¿e m.	rodz. 2 os	27798,12	prywatny PL	duzy	nie	tak	nie	nie	tak	nie	3	1
1	mieszk. w³.	7072,93	3536,47	ma³e m.	gimnazjum	ogolne	20	0	14145,86	zlecenie 	osiedle	rodz. 1 os	28291,72	prywatny PL	ma³y	nie	nie	nie	nie	tak	tak	3	4
1	mieszk. wynajemm	8587,92	4293,96	osiedle	œrednie	ogolne	36	18	17175,84	zlecenie 	osiedle	rodz. > 2 os.	34351,68	prywatny PL	ma³y	nie	nie	nie	tak	nie	tak	3	4
1	mieszk. wynajemm	6694,07	3347,04	osiedle	licencjat	techniczne	24	5	13388,14	etat	du¿e m.	rodz. > 2 os.	26776,28	prywatny PL	micro	nie	nie	tak	tak	tak	tak	2	1
1	dom wynajem	7937,27	3968,64	ma³e m.	œrednie	biologiczne	48	30	15874,54	etat	du¿e m.	rodz. 2 os	31749,08	prywatny PL	duzy	tak	nie	tak	tak	tak	tak	3	4
1	dom wynajem	8223,66	4111,83	ma³e m.	œrednie	biologiczne	39	21	16447,32	dzia³alnoœæ	du¿e m.	rodz. 1 os	32894,64	publiczny	duzy	nie	nie	tak	tak	tak	tak	0	1
1	mieszk. w³.	8209,22	4104,61	ma³e m.	œrednie	ogolne	41	24	16418,44	zlecenie 	ma³e m.	rodz. 2 os	32836,88	prywatny PL	micro	tak	tak	nie	tak	nie	tak	3	1
1	mieszk. w³.	8444,09	4222,05	du¿e m.	gimnazjum	ogolne	35	16	16888,18	dzia³alnoœæ	ma³e m.	rodz. 2 os	33776,36	zagraniczny	œredni	tak	tak	nie	tak	nie	tak	1	1
1	dom wynajem	7879,56	3939,78	du¿e m.	œrednie	Ekonomiczne	30	13	15759,12	etat	du¿e m.	rodz. 1 os	31518,24	prywatny PL	ma³y	nie	tak	tak	tak	nie	tak	3	4
1	dom	10359,93	5179,97	du¿e m.	œrednie	biologiczne	45	29	20719,86	etat	du¿e m.	rodz. 2 os	41439,72	prywatny PL	duzy	nie	tak	tak	tak	tak	tak	1	1
1	mieszk. w³.	9919,49	4959,75	ma³e m.	licencjat	Ekonomiczne	30	12	19838,98	dzia³alnoœæ	osiedle	rodz. > 2 os.	39677,96	zagraniczny	duzy	tak	tak	tak	tak	nie	tak	3	1
1	mieszk. wynajemm	6434,39	3217,2	du¿e m.	œrednie	prawnicze	46	28	12868,78	etat	ma³e m.	rodz. 1 os	25737,56	prywatny PL	ma³y	nie	nie	nie	tak	tak	nie	2	2
1	socjalne	7182,08	3591,04	ma³e m.	gimnazjum	ogolne	29	11	14364,16	etat	osiedle	rodz. 2 os	28728,32	zagraniczny	micro	nie	nie	tak	tak	tak	tak	3	1
1	mieszk. w³.	8230,61	4115,31	osiedle	œrednie	prawnicze	27	10	16461,22	dzia³alnoœæ	du¿e m.	rodz. 1 os	32922,44	zagraniczny	ma³y	nie	tak	nie	tak	nie	nie	2	3
1	dom wynajem	7716,02	3858,01	du¿e m.	œrednie	prawnicze	27	7	15432,04	etat	osiedle	rodz. 2 os	30864,08	zagraniczny	ma³y	tak	nie	nie	tak	nie	tak	1	1
1	mieszk. w³.	9285,74	4642,87	ma³e m.	œrednie	prawnicze	26	8	18571,48	etat	ma³e m.	rodz. > 2 os.	37142,96	prywatny PL	duzy	nie	tak	nie	tak	tak	tak	3	1
1	dom	9057,18	4528,59	œrednie m.	œrednie	Ekonomiczne	51	32	18114,36	dzia³alnoœæ	du¿e m.	rodz. 2 os	36228,72	prywatny PL	œredni	nie	nie	tak	tak	tak	nie	1	1
1	socjalne	6809,79	3404,9	ma³e m.	gimnazjum	ogolne	32	12	13619,58	zlecenie 	œrednie m.	rodz. > 2 os.	27239,16	prywatny PL	ma³y	nie	nie	tak	tak	tak	tak	3	5
1	mieszk. wynajemm	8364,61	4182,31	ma³e m.	œrednie	humanistyczne	38	18	16729,22	zlecenie 	ma³e m.	rodz. 1 os	33458,44	zagraniczny	œredni	nie	tak	tak	tak	nie	nie	1	1
1	mieszk. wynajemm	6886,52	3443,26	ma³e m.	gimnazjum	ogolne	18	0	13773,04	etat	osiedle	rodz. 1 os	27546,08	prywatny PL	micro	nie	nie	tak	nie	tak	tak	1	4
1	mieszk. w³.	8797,5	4398,75	ma³e m.	licencjat	prawnicze	35	16	17595	zlecenie 	ma³e m.	rodz. 1 os	35190	zagraniczny	ma³y	tak	nie	nie	nie	nie	tak	2	1
1	mieszk. wynajemm	7579,71	3789,86	ma³e m.	œrednie	prawnicze	42	24	15159,42	etat	du¿e m.	rodz. 1 os	30318,84	prywatny PL	ma³y	nie	tak	tak	tak	tak	nie	2	1
1	mieszk. wynajemm	7747,65	3873,83	du¿e m.	œrednie	ogolne	27	10	15495,3	zlecenie 	osiedle	rodz. 2 os	30990,6	prywatny PL	duzy	nie	nie	tak	tak	tak	nie	3	1
1	mieszk. wynajemm	6995,79	3497,9	du¿e m.	licencjat	ogolne	42	24	13991,58	zlecenie 	ma³e m.	rodz. 1 os	27983,16	zagraniczny	micro	nie	tak	tak	tak	tak	nie	2	3
1	dom wynajem	7920,87	3960,44	du¿e m.	licencjat	humanistyczne	47	27	15841,74	zlecenie 	du¿e m.	rodz. 2 os	31683,48	prywatny PL	ma³y	nie	tak	nie	tak	nie	tak	3	1
1	socjalne	5832,5	2916,25	du¿e m.	gimnazjum	ogolne	34	18	11665	zlecenie 	osiedle	rodz. 2 os	23330	zagraniczny	duzy	nie	tak	nie	tak	tak	tak	0	1
1	dom	8755,4	4377,7	du¿e m.	gimnazjum	ogolne	40	22	17510,8	etat	œrednie m.	rodz. 2 os	35021,6	prywatny PL	œredni	nie	tak	nie	tak	nie	nie	2	4
1	socjalne	7664,64	3832,32	du¿e m.	œrednie	prawnicze	50	32	15329,28	zlecenie 	ma³e m.	rodz. > 2 os.	30658,56	prywatny PL	duzy	nie	nie	nie	tak	tak	tak	2	1
1	mieszk. w³.	8177,6	4088,8	œrednie m.	gimnazjum	ogolne	31	11	16355,2	zlecenie 	ma³e m.	rodz. 2 os	32710,4	publiczny	micro	nie	nie	tak	tak	tak	tak	3	1
1	dom wynajem	7703,36	3851,68	œrednie m.	œrednie	ogolne	34	15	15406,72	zlecenie 	du¿e m.	rodz. > 2 os.	30813,44	prywatny PL	ma³y	nie	tak	nie	nie	tak	tak	2	1
1	mieszk. w³.	8366,84	4183,42	ma³e m.	œrednie	humanistyczne	18	2	16733,68	zlecenie 	du¿e m.	rodz. 1 os	33467,36	prywatny PL	duzy	nie	nie	tak	tak	nie	nie	2	1
1	dom	8212,38	4106,19	osiedle	œrednie	biologiczne	39	21	16424,76	zlecenie 	ma³e m.	rodz. 2 os	32849,52	prywatny PL	duzy	tak	tak	tak	tak	tak	nie	2	2
1	mieszk. wynajemm	7809,9	3904,95	osiedle	œrednie	ogolne	40	20	15619,8	zlecenie 	ma³e m.	rodz. 1 os	31239,6	prywatny PL	ma³y	nie	nie	tak	tak	nie	nie	1	1
1	mieszk. w³.	9138,21	4569,11	œrednie m.	œrednie	humanistyczne	30	13	18276,42	dzia³alnoœæ	du¿e m.	rodz. 2 os	36552,84	zagraniczny	duzy	nie	nie	nie	tak	nie	tak	1	1
1	mieszk. wynajemm	7451,88	3725,94	ma³e m.	œrednie	ogolne	43	27	14903,76	zlecenie 	ma³e m.	rodz. 2 os	29807,52	zagraniczny	ma³y	nie	tak	nie	tak	nie	tak	0	3
1	mieszk. w³.	7032,05	3516,03	œrednie m.	gimnazjum	ogolne	41	23	14064,1	zlecenie 	ma³e m.	rodz. 2 os	28128,2	prywatny PL	œredni	tak	nie	tak	nie	nie	nie	3	1
1	mieszk. w³.	9179,91	4589,96	du¿e m.	mgr	prawnicze	49	32	18359,82	etat	du¿e m.	rodz. 2 os	36719,64	prywatny PL	œredni	nie	tak	nie	tak	tak	nie	3	1
1	dom wynajem	6716,2	3358,1	osiedle	mgr	humanistyczne	39	23	13432,4	zlecenie 	ma³e m.	rodz. > 2 os.	26864,8	prywatny PL	duzy	nie	tak	nie	tak	nie	nie	1	1
1	mieszk. w³.	9383,55	4691,78	du¿e m.	œrednie	techniczne	38	19	18767,1	zlecenie 	ma³e m.	rodz. > 2 os.	37534,2	prywatny PL	ma³y	nie	nie	nie	nie	tak	tak	3	1
1	dom wynajem	6671,87	3335,94	du¿e m.	œrednie	techniczne	31	14	13343,74	etat	ma³e m.	rodz. 2 os	26687,48	prywatny PL	micro	nie	nie	nie	tak	nie	nie	1	1
1	socjalne	6068,99	3034,5	du¿e m.	gimnazjum	ogolne	20	2	12137,98	zlecenie 	ma³e m.	rodz. 2 os	24275,96	publiczny	micro	nie	nie	tak	nie	tak	nie	2	1
1	dom wynajem	8346,39	4173,2	osiedle	mgr	prawnicze	44	28	16692,78	zlecenie 	du¿e m.	rodz. 1 os	33385,56	prywatny PL	micro	nie	tak	nie	tak	tak	nie	2	1
1	mieszk. wynajemm	7481,21	3740,61	œrednie m.	licencjat	humanistyczne	56	37	14962,42	zlecenie 	œrednie m.	rodz. 2 os	29924,84	zagraniczny	œredni	tak	nie	tak	tak	nie	tak	2	1
1	dom	8872,62	4436,31	du¿e m.	licencjat	biologiczne	37	21	17745,24	zlecenie 	du¿e m.	rodz. 2 os	35490,48	prywatny PL	ma³y	nie	nie	nie	tak	tak	tak	1	1
1	mieszk. wynajemm	7960,17	3980,09	œrednie m.	œrednie	prawnicze	36	16	15920,34	zlecenie 	œrednie m.	rodz. 2 os	31840,68	zagraniczny	œredni	nie	tak	tak	tak	tak	tak	0	4
1	mieszk. wynajemm	7041,1	3520,55	ma³e m.	œrednie	prawnicze	38	18	14082,2	etat	ma³e m.	rodz. 1 os	28164,4	publiczny	micro	tak	tak	tak	nie	tak	tak	2	1
1	mieszk. w³.	9700,44	4850,22	du¿e m.	œrednie	Ekonomiczne	45	26	19400,88	etat	du¿e m.	rodz. 2 os	38801,76	prywatny PL	œredni	nie	nie	tak	tak	tak	tak	1	3
1	mieszk. wynajemm	7653,08	3826,54	du¿e m.	œrednie	prawnicze	26	8	15306,16	etat	du¿e m.	rodz. 1 os	30612,32	prywatny PL	ma³y	tak	tak	tak	tak	tak	tak	2	4
1	dom wynajem	7453,87	3726,94	du¿e m.	licencjat	prawnicze	56	39	14907,74	zlecenie 	œrednie m.	rodz. 2 os	29815,48	prywatny PL	micro	nie	tak	tak	nie	nie	nie	1	2
1	mieszk. wynajemm	7232,62	3616,31	ma³e m.	œrednie	ogolne	45	25	14465,24	zlecenie 	du¿e m.	rodz. > 2 os.	28930,48	prywatny PL	duzy	nie	nie	nie	tak	nie	nie	1	1
1	mieszk. w³.	7099,61	3549,81	ma³e m.	gimnazjum	ogolne	30	13	14199,22	zlecenie 	œrednie m.	rodz. > 2 os.	28398,44	zagraniczny	œredni	tak	nie	nie	nie	nie	tak	0	3
1	mieszk. w³.	6894,94	3447,47	du¿e m.	gimnazjum	ogolne	26	9	13789,88	etat	osiedle	rodz. > 2 os.	27579,76	prywatny PL	ma³y	nie	tak	tak	nie	nie	nie	2	5
0	dom wynajem	10321,44	8257,15	osiedle	œrednie	prawnicze	33	14	41285,76	etat	osiedle	rodz. 2 os	51607,2	publiczny	duzy	tak	tak	nie	tak	tak	tak	1	1
0	mieszk. w³.	10637,21	8509,77	du¿e m.	œrednie	humanistyczne	44	28	42548,84	zlecenie 	du¿e m.	rodz. > 2 os.	53186,05	prywatny PL	œredni	tak	nie	nie	tak	tak	nie	3	1
0	mieszk. wynajemm	8877,7	7102,16	ma³e m.	œrednie	biologiczne	56	37	35510,8	etat	osiedle	rodz. 1 os	44388,5	zagraniczny	œredni	tak	nie	nie	tak	nie	tak	2	1
0	dom wynajem	9225,95	7380,76	ma³e m.	œrednie	techniczne	44	24	36903,8	etat	œrednie m.	rodz. 1 os	46129,75	prywatny PL	œredni	tak	tak	nie	tak	tak	tak	2	1
0	dom	11155,59	8924,47	ma³e m.	œrednie	œci³e	42	22	44622,36	etat	du¿e m.	rodz. 2 os	55777,95	prywatny PL	micro	tak	tak	tak	nie	nie	nie	1	1
0	mieszk. w³.	9507,05	7605,64	osiedle	licencjat	prawnicze	39	20	38028,2	etat	osiedle	rodz. > 2 os.	47535,25	publiczny	duzy	nie	tak	nie	tak	tak	tak	2	2
0	mieszk. wynajemm	10341,29	8273,03	osiedle	œrednie	biologiczne	48	32	41365,16	etat	osiedle	rodz. > 2 os.	51706,45	zagraniczny	œredni	tak	tak	tak	nie	nie	tak	2	1
0	mieszk. w³.	11985,35	9588,28	ma³e m.	gimnazjum	ogolne	45	27	47941,4	etat	œrednie m.	rodz. > 2 os.	59926,75	publiczny	duzy	nie	nie	tak	tak	tak	nie	1	1
0	dom	12423,53	9938,82	osiedle	œrednie	biologiczne	57	38	49694,12	etat	osiedle	rodz. > 2 os.	62117,65	zagraniczny	duzy	nie	tak	nie	tak	nie	nie	1	1
0	mieszk. wynajemm	10838,7	8670,96	ma³e m.	œrednie	techniczne	30	13	43354,8	etat	ma³e m.	rodz. 2 os	54193,5	zagraniczny	duzy	tak	tak	nie	nie	tak	nie	2	2
0	dom	11484,92	9187,94	ma³e m.	mgr	biologiczne	39	19	45939,68	etat	osiedle	rodz. 2 os	57424,6	prywatny PL	œredni	tak	tak	nie	tak	nie	tak	1	1
0	dom wynajem	10767,1	8613,68	œrednie m.	licencjat	Ekonomiczne	37	21	43068,4	zlecenie 	du¿e m.	rodz. > 2 os.	53835,5	publiczny	œredni	tak	nie	tak	tak	tak	tak	0	1
0	mieszk. wynajemm	8472,41	6777,93	œrednie m.	mgr	biologiczne	35	15	33889,64	etat	ma³e m.	rodz. 2 os	42362,05	zagraniczny	duzy	tak	tak	nie	tak	nie	nie	3	1
0	dom wynajem	9525,12	7620,1	œrednie m.	mgr	humanistyczne	50	31	38100,48	dzia³alnoœæ	du¿e m.	rodz. > 2 os.	47625,6	prywatny PL	œredni	tak	nie	nie	tak	tak	nie	3	1
0	mieszk. w³.	10475,12	8380,1	osiedle	œrednie	prawnicze	39	23	41900,48	zlecenie 	ma³e m.	rodz. > 2 os.	52375,6	zagraniczny	duzy	nie	tak	tak	tak	nie	nie	3	3
0	dom wynajem	9673,12	7738,5	ma³e m.	mgr	techniczne	46	29	38692,48	dzia³alnoœæ	ma³e m.	rodz. > 2 os.	48365,6	publiczny	œredni	tak	nie	tak	tak	nie	nie	3	1
0	dom wynajem	10960,32	8768,26	du¿e m.	œrednie	biologiczne	56	40	43841,28	etat	ma³e m.	rodz. 2 os	54801,6	prywatny PL	duzy	tak	tak	nie	nie	tak	tak	0	1
0	mieszk. w³.	11213,76	8971,01	ma³e m.	mgr	techniczne	62	44	44855,04	etat	osiedle	rodz. 1 os	56068,8	publiczny	duzy	nie	tak	tak	nie	nie	tak	1	2
0	mieszk. w³.	9141	7312,8	ma³e m.	mgr	Ekonomiczne	40	22	36564	dzia³alnoœæ	osiedle	rodz. > 2 os.	45705	zagraniczny	œredni	tak	nie	tak	nie	nie	nie	0	1
0	dom wynajem	8855,31	7084,25	du¿e m.	mgr	prawnicze	38	20	35421,24	dzia³alnoœæ	osiedle	rodz. 2 os	44276,55	publiczny	duzy	nie	nie	tak	tak	tak	nie	2	1
0	dom wynajem	10157,54	8126,03	du¿e m.	mgr	œci³e	66	48	40630,16	etat	osiedle	rodz. 2 os	50787,7	zagraniczny	duzy	nie	tak	tak	tak	tak	tak	2	1
0	mieszk. w³.	10896,65	8717,32	ma³e m.	œrednie	biologiczne	37	19	43586,6	etat	ma³e m.	rodz. > 2 os.	54483,25	prywatny PL	œredni	tak	nie	tak	tak	tak	nie	2	1
0	dom	11195	8956	du¿e m.	mgr	prawnicze	46	27	44780	etat	œrednie m.	rodz. > 2 os.	55975	zagraniczny	duzy	tak	nie	tak	tak	nie	nie	1	1
0	mieszk. w³.	11363,09	9090,47	osiedle	œrednie	prawnicze	53	34	45452,36	zlecenie 	osiedle	rodz. 2 os	56815,45	zagraniczny	œredni	tak	nie	nie	nie	nie	nie	2	1
0	mieszk. w³.	10138,82	8111,06	osiedle	mgr	Ekonomiczne	40	24	40555,28	etat	ma³e m.	rodz. 2 os	50694,1	zagraniczny	ma³y	nie	tak	nie	tak	nie	nie	1	2
0	dom wynajem	8695,33	6956,26	osiedle	œrednie	Ekonomiczne	58	41	34781,32	etat	osiedle	rodz. > 2 os.	43476,65	publiczny	duzy	tak	tak	tak	nie	nie	nie	1	1
0	mieszk. w³.	11655,83	9324,66	œrednie m.	mgr	prawnicze	60	40	46623,32	dzia³alnoœæ	ma³e m.	rodz. 2 os	58279,15	zagraniczny	œredni	tak	nie	nie	nie	nie	nie	3	1
0	dom wynajem	9821,78	7857,42	œrednie m.	œrednie	humanistyczne	34	15	39287,12	etat	œrednie m.	rodz. > 2 os.	49108,9	publiczny	micro	tak	tak	nie	tak	tak	nie	2	2
0	mieszk. w³.	11357,3	9085,84	du¿e m.	mgr	techniczne	33	17	45429,2	zlecenie 	osiedle	rodz. > 2 os.	56786,5	zagraniczny	duzy	tak	tak	nie	tak	tak	nie	1	1
0	mieszk. wynajemm	8865,77	7092,62	du¿e m.	licencjat	prawnicze	33	17	35463,08	etat	du¿e m.	rodz. > 2 os.	44328,85	zagraniczny	duzy	tak	tak	tak	tak	nie	nie	1	1
0	mieszk. wynajemm	8052,02	6441,62	osiedle	gimnazjum	ogolne	47	27	32208,08	dzia³alnoœæ	osiedle	rodz. > 2 os.	40260,1	publiczny	duzy	nie	nie	tak	nie	tak	nie	1	1
0	mieszk. w³.	10400,32	8320,26	ma³e m.	mgr	techniczne	29	10	41601,28	etat	ma³e m.	rodz. 2 os	52001,6	zagraniczny	œredni	tak	tak	tak	tak	tak	nie	1	1
0	dom wynajem	8609,29	6887,43	osiedle	mgr	œci³e	40	24	34437,16	zlecenie 	ma³e m.	rodz. > 2 os.	43046,45	prywatny PL	ma³y	tak	tak	nie	tak	nie	nie	1	1
0	mieszk. w³.	9813,71	7850,97	œrednie m.	mgr	Ekonomiczne	41	21	39254,84	etat	osiedle	rodz. 1 os	49068,55	prywatny PL	œredni	nie	nie	tak	nie	nie	nie	1	1
0	dom wynajem	11245,44	8996,35	osiedle	œrednie	Ekonomiczne	39	23	44981,76	zlecenie 	osiedle	rodz. 2 os	56227,2	zagraniczny	duzy	tak	nie	tak	tak	tak	nie	1	1
0	mieszk. w³.	11256,86	9005,49	ma³e m.	mgr	Ekonomiczne	40	21	45027,44	etat	ma³e m.	rodz. > 2 os.	56284,3	zagraniczny	duzy	tak	nie	nie	tak	tak	nie	0	2
0	mieszk. wynajemm	11735,03	9388,02	ma³e m.	œrednie	biologiczne	29	12	46940,12	zlecenie 	du¿e m.	rodz. 1 os	58675,15	zagraniczny	duzy	tak	nie	nie	tak	nie	tak	1	1
0	dom wynajem	9353,9	7483,12	œrednie m.	mgr	œci³e	49	33	37415,6	etat	osiedle	rodz. > 2 os.	46769,5	publiczny	ma³y	tak	tak	tak	tak	nie	nie	1	1
0	mieszk. w³.	12730,24	10184,19	ma³e m.	mgr	ogolne	42	22	50920,96	etat	du¿e m.	rodz. > 2 os.	63651,2	publiczny	duzy	tak	nie	tak	tak	tak	nie	3	2
0	mieszk. wynajemm	7801,65	6241,32	osiedle	gimnazjum	ogolne	46	30	31206,6	etat	œrednie m.	rodz. > 2 os.	39008,25	prywatny PL	œredni	nie	nie	tak	tak	nie	nie	3	1
0	mieszk. w³.	11480,52	9184,42	du¿e m.	œrednie	Ekonomiczne	46	27	45922,08	dzia³alnoœæ	ma³e m.	rodz. 2 os	57402,6	zagraniczny	duzy	tak	tak	nie	nie	tak	nie	2	1
0	dom wynajem	7937,83	6350,26	œrednie m.	mgr	œci³e	66	50	31751,32	etat	œrednie m.	rodz. 2 os	39689,15	zagraniczny	œredni	tak	tak	tak	tak	tak	tak	2	1
0	mieszk. w³.	12171,11	9736,89	osiedle	mgr	prawnicze	47	28	48684,44	dzia³alnoœæ	œrednie m.	rodz. > 2 os.	60855,55	publiczny	duzy	nie	tak	nie	nie	tak	nie	2	1
0	dom	13948	11158,4	œrednie m.	mgr	biologiczne	36	20	55792	etat	du¿e m.	rodz. 2 os	69740	zagraniczny	duzy	tak	nie	nie	tak	nie	nie	2	1
0	mieszk. wynajemm	10062,39	8049,91	du¿e m.	mgr	Ekonomiczne	37	19	40249,56	etat	ma³e m.	rodz. > 2 os.	50311,95	zagraniczny	œredni	tak	tak	nie	nie	tak	nie	1	1
0	mieszk. w³.	11646,9	9317,52	osiedle	mgr	techniczne	38	22	46587,6	etat	osiedle	rodz. 2 os	58234,5	zagraniczny	duzy	tak	tak	tak	nie	nie	nie	2	1
0	mieszk. wynajemm	10551,9	8441,52	œrednie m.	œrednie	biologiczne	43	26	42207,6	etat	osiedle	rodz. 2 os	52759,5	prywatny PL	duzy	nie	tak	tak	tak	tak	nie	1	1
